,AssistorName,AssistorX,AssistorY,ScorerName,ScorerX,ScorerY,PassDefenderName,PassDefenderX,PassDefenderY,ShotDefenderName,ShotDefenderX,ShotDefenderY,TeamName,OtherTeamName,LocationScorer,LocationAssistor
3372,203933.0,15.588989999999995,45.64188,203458.0,5.044840000000022,31.6682,1626209.0,36.018769999999975,9.75349,203506.0,44.83596,22.43727,PHX,ORL,Paint,AboveTheBreak3
3373,203506.0,9.13805,32.42177,203932.0,5.8341400000000005,2.33782,1626164.0,9.23972,29.6247,202688.0,10.46031,11.97094,ORL,PHX,Corner3,Paint
3374,203506.0,26.32443,12.41192,1626209.0,30.85703,15.444820000000002,1626164.0,21.5496,14.52502,1626164.0,22.63332,17.03246,ORL,PHX,AboveTheBreak3,AboveTheBreak3
3375,203901.0,14.53391,17.30329,203095.0,27.39277,36.69571,203933.0,21.39802,19.62917,202688.0,34.563990000000004,33.519009999999994,ORL,PHX,AboveTheBreak3,Midrange2
3376,203901.0,28.8708,8.27656,202696.0,25.24065,32.141659999999995,202688.0,23.5419,12.16895,203458.0,17.70694,28.81161,ORL,PHX,Midrange2,AboveTheBreak3
3377,203932.0,23.15456,37.01614,203901.0,5.77245,22.48814,202339.0,23.96404,38.70879,203458.0,7.793260000000001,24.09179,ORL,PHX,Paint,AboveTheBreak3
3378,202720.0,16.120780000000025,26.07687,200782.0,5.496300000000005,48.48647,203506.0,38.78676,22.42806,203506.0,41.724869999999996,17.42991,PHX,ORL,Corner3,Midrange2
3379,202339.0,29.00116,28.87549,202720.0,15.578950000000006,8.875990000000002,203932.0,24.232839999999996,25.55507,203932.0,31.735,33.74673,PHX,ORL,Midrange2,Midrange2
3380,203901.0,19.96303,27.53141,202696.0,24.87316,21.74766,202688.0,18.57478,30.0419,203458.0,15.73554,23.77543,ORL,PHX,Midrange2,Midrange2
3381,202339.0,8.318939999999998,23.1334,200782.0,18.44086,49.71879,202696.0,43.28165,26.12237,202696.0,41.514939999999996,20.69886,PHX,ORL,AboveTheBreak3,Paint
3382,203901.0,25.77926,5.38283,203095.0,28.81285,18.91113,202688.0,19.36508,9.75602,203141.0,26.843940000000003,27.12992,ORL,PHX,AboveTheBreak3,AboveTheBreak3
3383,201952.0,17.802419999999998,16.233579999999996,201143.0,10.35745,5.786520000000003,203901.0,35.3296,33.93322,202696.0,39.62035,36.84742,ATL,ORL,Corner2,Midrange2
3384,201952.0,7.417419999999979,29.05587,200794.0,9.136840000000007,20.5944,101112.0,41.592530000000025,24.13784,101112.0,42.01541,22.99728,ATL,CLE,Paint,Paint
3385,202696.0,13.00417,18.48052,203095.0,13.32351,47.67335,201143.0,11.44161,19.37518,203145.0,14.88051,39.88805,ORL,ATL,AboveTheBreak3,Midrange2
3386,203095.0,16.6126,31.6753,203901.0,5.54179,31.00778,200794.0,16.95541,34.28248,2594.0,6.21751,33.0063,ORL,ATL,Paint,Midrange2
3387,2594.0,6.126260000000002,18.91007,200757.0,5.821809999999999,25.98559,203901.0,43.87374,31.08993,202696.0,40.858419999999995,30.49117,ATL,ORL,Paint,Paint
3388,1626209.0,11.71484,35.8478,203901.0,16.99456,24.19028,200794.0,12.04669,30.85542,200794.0,15.86294,26.75746,ORL,ATL,Midrange2,Corner2
3389,203932.0,15.60827,2.45655,202696.0,6.17745,11.5553,200757.0,13.87798,3.2326200000000003,201168.0,7.2186,14.90078,ORL,ATL,Corner2,AboveTheBreak3
3390,203471.0,13.818030000000022,7.124789999999997,203118.0,28.394590000000008,17.22925,203894.0,31.701840000000004,40.8297,203932.0,27.70245,25.59829,ATL,ORL,AboveTheBreak3,AboveTheBreak3
3391,203094.0,16.19096,14.70583,203894.0,24.99191,15.87715,203471.0,22.13726,20.60813,203471.0,29.12085,19.90394,ORL,ATL,Midrange2,Midrange2
3392,203471.0,25.91646,46.24524,203501.0,28.41941,34.95423,203894.0,25.081100000000006,5.63751,203095.0,22.507990000000007,21.347620000000006,ATL,ORL,AboveTheBreak3,AboveTheBreak3
3393,200757.0,11.842109999999977,33.886399999999995,201168.0,7.081469999999996,17.696689999999997,203932.0,39.83498,17.34321,202696.0,41.486219999999975,25.55209,ATL,ORL,Paint,Corner2
3394,201143.0,10.462730000000022,24.093,201168.0,4.622000000000014,27.69918,202696.0,41.10449,25.65911,202696.0,45.08179,27.56805,ATL,ORL,Paint,Paint
3395,201168.0,10.368040000000022,36.0584,2594.0,7.422089999999997,39.69711,202696.0,41.48956,18.2375,202696.0,41.431650000000005,17.69217,ATL,ORL,Corner2,Corner2
3396,203901.0,6.18835,28.81362,203932.0,16.34936,28.62958,201143.0,6.3811,26.75784,200794.0,14.70731,31.366,ORL,ATL,Midrange2,Paint
3397,202699.0,20.391260000000003,16.102829999999997,203901.0,26.294219999999996,38.23277,2594.0,32.23555999999998,27.71238,2594.0,30.867239999999995,21.00449,,ATL,AboveTheBreak3,Midrange2
3398,101112.0,20.99772,21.08698,203901.0,15.261390000000006,2.23545,203145.0,27.685019999999994,32.2501,203145.0,30.900859999999994,38.02132,,ATL,AboveTheBreak3,Midrange2
3399,202699.0,6.647190000000023,20.07658,203095.0,20.924580000000006,5.801279999999998,201143.0,39.63324,26.0026,201143.0,43.344899999999996,28.728890000000003,,ATL,AboveTheBreak3,Paint
3400,202699.0,35.59813,17.797309999999996,203901.0,13.236199999999997,27.81443,201952.0,22.39988000000001,30.8136,2594.0,36.929030000000026,22.72564,,ATL,Midrange2,AboveTheBreak3
3401,200794.0,8.59428,19.80108,201952.0,30.0289,29.99587,202699.0,7.84655,20.17765,101112.0,22.16894,30.27256,ATL,DET,AboveTheBreak3,Paint
3402,202699.0,23.721450000000004,35.896029999999996,203901.0,24.09451999999999,18.35507,200757.0,29.994860000000003,16.82753,2594.0,30.136560000000003,28.47937,,ATL,Midrange2,AboveTheBreak3
